Year,sector,avg_return,volatility,avg_adj_close,avg_volume,avg_range_pct,sector_growth_yoy
1981,Aerospace & Defense,-0.000541731248719,0.0207969707752754,1.8371061418105448,990952.172985782,-57.44856834409888,3.62171293679574
1982,Aerospace & Defense,0.001617430517637,0.0221572616745683,2.0953702213186207,1209104.6277997366,-61.11935688995709,14.058201299874028
1983,Aerospace & Defense,0.0015379031558171,0.0179314691994062,3.464810914672882,1176965.9308300395,-60.72658871486591,65.35554812325573
1984,Aerospace & Defense,0.0007285013839212,0.0175848724890831,3.8286647406334304,1275522.850461133,-60.664084594057336,10.501404980563
1985,Aerospace & Defense,0.0010541663817139,0.0152071139926283,5.165746945710409,1291611.3743386243,-61.41118814534361,34.92293777740816
1986,Aerospace & Defense,0.0004337838753926,0.0174859070462944,5.961878774351439,1386338.956521739,-60.069755077057216,15.411746587821762
1987,Aerospace & Defense,-0.0007170461700601,0.0253945247282719,6.413630468257959,1784578.8768115942,-59.13742577272784,7.577337799117911
1988,Aerospace & Defense,0.0008387805797389,0.0169998562586945,5.610122651764841,1223437.6403162056,-57.2620300987201,-12.528127719078952
1989,Aerospace & Defense,0.0003383087472768,0.0148121725056449,6.660334087947689,1212162.5112433862,-55.39055916712614,18.719937180918333
1990,Aerospace & Defense,-3.343993981469963e-05,0.0198633608598013,7.1752491134742815,1149771.4690382082,-52.87319473418746,7.731069023374748
1991,Aerospace & Defense,0.0017835514969334,0.0210303302238484,8.540212054065721,1309724.8695652173,-51.36353135209952,19.023213257198247
1992,Aerospace & Defense,0.0010191236599777,0.0142013608478735,9.498790491753676,1059747.498031496,-50.59564543636677,11.224293162973709
1993,Aerospace & Defense,0.0009007492996151,0.0132009165542691,12.00062093747306,903935.2944664032,-48.69705092249168,26.33841064176892
1994,Aerospace & Defense,0.0002310480110395,0.0134262648567814,13.345221776180166,913662.3075396824,-46.38004649469606,11.204427218498855
1995,Aerospace & Defense,0.001798934882166,0.012233917328659,17.279847530145492,1043868.9424603176,-44.70428774386172,29.483404771797986
1996,Aerospace & Defense,0.0011725983037955,0.0127087938092226,24.754277496513108,1143986.1030183728,-43.61297189121237,43.25518470766672
1997,Aerospace & Defense,0.0010030110482618,0.0172248053897207,33.688079874191985,1490374.9822134387,-42.75678608189434,36.0899338667319
1998,Aerospace & Defense,0.0001844298426476,0.0214361790413654,39.95263522957999,1712954.003968254,-42.28212836063535,18.595762592534104
1999,Aerospace & Defense,3.2322108441126785e-05,0.0214515455813222,45.620537170026665,1680745.7645502645,-41.7314346270055,14.186553422264115
2000,Aerospace & Defense,0.0011441007871048,0.0250017235150037,54.414771431968326,1983448.4113756611,-41.825443549909295,19.276919579367856
2001,Aerospace & Defense,0.0001578448249116,0.0238043588725753,52.360578867696944,2472238.6532258065,-40.73611137360162,-3.775064215494539
2002,Aerospace & Defense,6.234019729904249e-05,0.0240577423200194,45.978741853956194,3135562.412037037,-39.28654604589536,-12.188247631612658
2003,Aerospace & Defense,0.000740179341613,0.0171220321768923,40.96261200261495,2775597.771825397,-37.74936445919586,-10.909671837637813
2004,Aerospace & Defense,0.0007834824119458,0.0111548731356793,51.12313242185684,2161899.183862434,-35.842253951450225,24.80437628975727
2005,Aerospace & Defense,0.0005456652485307,0.0106185852038474,58.80438690841513,2205381.0145502645,-34.27741939365743,15.025007511617773
2006,Aerospace & Defense,0.0009675678911526,0.0116742673157223,66.90163232415796,2356759.565737052,-32.39558685965428,13.769798209704788
2007,Aerospace & Defense,0.000740153098735,0.0137948233249396,79.90930300151526,3011550.012616202,-30.821322136946765,19.4429795290066
2008,Aerospace & Defense,-0.0022704005084371,0.031935668249208,66.10327593171392,4897649.587615283,-29.663820935825196,-17.277121125107975
2009,Aerospace & Defense,0.0012274325652772,0.035049618625295,40.87031002271743,6318401.527777778,-27.464405041565428,-38.17203542992736
2010,Aerospace & Defense,0.0007426601597284,0.0184288101164658,51.76171098436628,4518967.697751323,-24.69535714674913,26.648686921129183
2011,Aerospace & Defense,0.0001415566922827,0.0195908715820949,53.118493474436086,3906969.0385964913,-22.112913337316225,2.6212087356996205
2012,Aerospace & Defense,0.0008386296969174,0.0135789095829863,58.97360724857875,2716137.490285714,-19.45701542998756,11.022740652387863
2013,Aerospace & Defense,0.0020619261329572,0.0128086840270568,77.77340052944191,2626000.3696145127,-16.888060277296983,31.878316687701403
2014,Aerospace & Defense,0.0007742641355929,0.0125703850381011,106.91844129238,2186296.6156462585,-15.029552676484691,37.47430427952669
2015,Aerospace & Defense,0.000629862977908,0.0138805000564589,127.65418918116563,2417849.964852608,-12.940197256267952,19.39398633027347
2016,Aerospace & Defense,0.0008414590330761,0.013205629675046,147.05048894774075,2262635.680272109,-10.941262087465912,15.194409122796635
2017,Aerospace & Defense,0.0007757912253954,0.0104124538269414,184.94822199804645,2011404.3084803645,-9.094786356440588,25.77191910172696
2018,Aerospace & Defense,-0.000813991683282,0.0185082868545728,208.0901343031369,3248214.0682982355,-7.50707261312546,12.512643838952345
2019,Aerospace & Defense,0.0010700801926046,0.0166257464604734,209.76266899671143,2780344.6394557822,-5.537738445608692,0.8037549205182515
2020,Aerospace & Defense,7.104697526408589e-05,0.03617079969136,183.1172723937075,6684596.076792773,-4.579382572460918,-12.702639955168404
2021,Aerospace & Defense,0.0008542785957449,0.016504708676301,206.98292783706907,3637054.0674603176,-2.421646100878569,13.032989805598303
2022,Aerospace & Defense,0.0007066054313375,0.0208887488283477,233.8770992856066,2996024.62304922,-0.7370430508447368,12.993424979333469
1987,Airlines,-0.0011173087918057,0.0307532261538799,2.57418954926046,2039629.027667984,-14.168049713735972,7.859362316665197
1988,Airlines,0.0018499226977902,0.021020598716679,2.318923742521421,1624000.2351778655,-13.292118791382162,-9.916356268805991
1989,Airlines,0.0006083190971996,0.0191467110197726,3.2385077805273115,2105577.0257936507,-12.738275291800733,39.65563943064399
1990,Airlines,0.0001300002367897,0.022241405773894,2.6940237188292118,1379869.1166007903,-11.930853078493922,-16.812806965356252
1991,Airlines,0.002043478034998,0.0232110425449361,3.1999950446630185,1512558.9644268774,-10.925641460929402,18.781249856764283
1992,Airlines,0.0007764656476934,0.0208999225247278,3.4014419472123696,1279653.653543307,-10.15696510053144,6.295225453093312
1993,Airlines,0.0011778905249574,0.0206655328497728,4.318536769731242,1356188.9229249011,-9.689116843273004,26.961942515893057
1994,Airlines,-0.0012160690369683,0.022410591237516,4.28729487837307,2164872.359126984,-9.762435728236309,-0.7234369654357753
1995,Airlines,0.0010808713389593,0.0240298132178553,3.882928528009899,2175835.66468254,-9.493291240855756,-9.431736370711665
1996,Airlines,0.0006781639212428,0.0228007971249127,4.975844379015795,2463260.228346457,-9.639626951799398,28.14668987909605
1997,Airlines,0.0024877312870526,0.0222470913501968,5.678761381876798,2159511.9960474307,-9.351929139819823,14.126587355210615
1998,Airlines,0.001405955722213,0.0316274713479719,9.176411302316756,2432766.4305555555,-9.596580472287044,61.59177477684412
1999,Airlines,3.248048540941622e-05,0.0270401997523318,10.624739153044564,2189742.013888889,-9.451951580986622,15.783161881182783
2000,Airlines,0.0015140506936665,0.0279862352924758,9.974895071415672,1874890.476190476,-8.816270574824467,-6.116329749541894
2001,Airlines,6.290421859123073e-05,0.0303740642131443,11.50155719057206,1965945.463709677,-8.888532724821895,15.30504439621858
2002,Airlines,-0.0006262048459978,0.0325109218126148,10.30601025053433,1903809.325396825,-8.882643896217148,-10.394652830294426
2003,Airlines,0.0010588543179918,0.0245634999261561,9.985286814825876,1948704.5634920637,-8.617343000752026,-3.112003849324973
2004,Airlines,0.0006399104651857,0.0207342247563623,9.6452795248183,2624131.547619048,-8.737873907205925,-3.4050828615432627
2005,Airlines,0.0014559250191843,0.018802173805507,12.305747185822336,2500506.6549912435,-7.765854981442296,27.58310585150361
2006,Airlines,0.0010226450441899,0.026342285390958,23.981810165836905,2837513.659531091,-6.602322741637688,94.88300713236468
2007,Airlines,-0.0017746801213131,0.0273576553522989,22.38268798854164,3999429.351535836,-7.393871161489597,-6.668062861965607
2008,Airlines,0.0012371074824986,0.0785604019511558,9.631575855530295,9266995.652173912,-6.207482638307876,-56.96863638334687
2009,Airlines,0.001547807193105,0.0535570025314467,5.950377682655577,8928184.682539683,-7.073863004638041,-38.22010258851915
2010,Airlines,0.0020797970887169,0.0298564002436332,12.532720113557485,7670048.412698412,-5.935310380667128,110.6205821201637
2011,Airlines,-0.0007070628885528,0.0308430301763372,12.140951001454914,8072604.206349206,-6.019125125880859,-3.1259703284905127
2012,Airlines,0.0018187878559509,0.0245281746727062,12.967305811691284,6836000.24,-5.97648440956609,6.806343342768972
2013,Airlines,0.0026908317876443,0.0210391338081071,21.41717745917184,6991520.0,-6.172187501602195,65.1628932809017
2014,Airlines,0.0028140662142121,0.0221367230359675,37.62781813031151,8084289.444444444,-5.869531455617116,75.68990219202539
2015,Airlines,0.0002183329401107,0.0212264475079956,49.83045187904721,7495284.285714285,-5.481744615158526,32.42982015719305
2016,Airlines,0.0007045088767473,0.0211481801321497,47.21746467257303,6675777.777777778,-4.634240310692759,-5.243755791772964
2017,Airlines,0.0003795831843302,0.0168794490614814,59.19574862780324,4914361.752988048,-3.676263242924107,25.36833359921584
2018,Airlines,-0.0004642166891303,0.0204861925081713,57.59958521322425,4984787.569721116,-2.470396192649708,-2.696415623721493
2019,Airlines,0.0004745729195025,0.0164125043418926,57.29551163325234,4225026.111111111,-1.0363975671111398,-0.5279093223437004
2020,Airlines,-0.0001351370535728,0.0550014728358102,35.01341941743029,29347853.833992094,-0.5172792656181938,-38.88976916455405
2021,Airlines,0.0003450649645455,0.0253893193225161,45.00167456808544,14727973.253968254,-0.1124091566183851,28.52693429217834
2022,Airlines,-7.883946243487789e-05,0.0301821964632595,36.13632773872183,13742667.920168066,-0.0551526222959891,-19.7000376418232
1994,Auto Components,-0.0001308451224073,0.0206990396317384,2.374908409894459,327580.9523809524,-28.47935689260199,7.9752088947181
1995,Auto Components,0.0011714908615339,0.0157436859245854,2.5759924319055347,420736.50793650793,-26.66653850321702,8.467022188026707
1996,Auto Components,0.0009076045608551,0.0149381464018413,3.3820569806211576,508711.81102362205,-25.28491971247164,31.29141758073233
1997,Auto Components,0.0013541187476871,0.0152068448310646,4.632639138594918,702535.9683794467,-24.1382772750284,36.97696890204598
1998,Auto Components,0.0006557890984854,0.02544286329262,4.904237699887109,742393.6507936508,-23.378191203564523,5.862717841100129
1999,Auto Components,-0.0010449281385548,0.0188993771891558,4.648278137048085,863492.0634920635,-22.610672793111245,-5.21915083448985
2000,Auto Components,0.0002731773426925,0.0228358154180925,3.579737789101071,1114063.492063492,-21.34277581958857,-22.987874572961697
2001,Auto Components,0.0014086753521683,0.0234903449483273,4.547575858331496,1373632.258064516,-20.010315315940048,27.036563185636695
2002,Auto Components,0.0002202567313156,0.0253322599304823,5.628178316449362,2561314.285714286,-19.24420328270514,23.762164541755197
2003,Auto Components,0.0022768960770681,0.0175996090518544,6.585544168003022,2070768.253968254,-18.0192344387536,17.010226004310947
2004,Auto Components,0.0011329472700726,0.0161584554747061,9.298519155335804,1788496.825396825,-17.23011490598272,41.195912108740096
2005,Auto Components,0.0005934278971712,0.0144862580103839,11.455457293798052,1627488.888888889,-16.309223719784132,23.19657681432559
2006,Auto Components,3.8891830866742775e-05,0.0143413879651736,12.51132625032706,1605972.908366534,-15.41665184106713,9.217169855808828
2007,Auto Components,0.0021643926147884,0.0178827265360979,17.967945231859428,1812720.3187251,-14.470484441248132,43.61343371882518
2008,Auto Components,-0.0021939731170566,0.0430927883769081,16.665345883652154,3102403.162055336,-14.06516540491582,-7.249573233880968
2009,Auto Components,0.0023940159305685,0.0375108551275097,12.269137437381442,4341387.301587301,-12.64335049004423,-26.37934116076862
2010,Auto Components,0.0033687969084982,0.0236050567607293,19.83697530958388,3474940.476190476,-12.545863886440635,61.68190641621512
2011,Auto Components,-0.0001529901771176,0.0265249922375557,31.09890667597453,3571441.26984127,-12.779826226661012,56.77242215928781
2012,Auto Components,0.0006707642413611,0.0203506830223449,31.478848526000977,2798937.6,-12.693158418279744,1.221720924099157
2013,Auto Components,0.0018876228142894,0.014059554521637,38.99140592605349,1704232.9365079366,-12.542329530624247,23.865413608910345
2014,Auto Components,8.688117483834779e-05,0.0155688780281745,52.41877471076118,1527609.5238095238,-12.006208317393073,34.43673923985315
2015,Auto Components,-0.0007484154748054,0.0179925040080439,46.14772642226446,2021659.523809524,-11.198803771433225,-11.963362980343216
