Year,sector,avg_return,volatility,avg_adj_close,avg_volume,avg_range_pct,sector_growth_yoy
2011,Auto Components,-0.0011783307122774,0.0288289011661471,19.70732223891597,1073070.0799785294,-14.521623400773969,26.32557213362649
2012,Auto Components,0.0009224274211328,0.0209444937768097,21.128435898184776,711580.8525,-12.516961216272083,7.211094648173622
2013,Auto Components,0.0056143807142487,0.1883806386705885,25.09647612424868,434270.7512195122,-17.434269671367115,18.780567786396382
2014,Auto Components,0.0002735648901435,0.0979186253303908,36.05599018283456,349104.0083081571,-16.37968736963353,43.669533540593775
2015,Auto Components,-0.003155689053903,0.1622501563286529,39.12919893652344,405370.9678686184,-15.004038181995009,8.523434630709348
2016,Auto Components,0.005459596099627,0.260998972099021,37.72654240768224,422093.7959656085,-13.818548030744592,-3.5846798988055872
2017,Auto Components,-0.0096684562554703,0.3861094352221483,44.35674856926987,329670.3665338645,-14.78100468412486,17.574380630856655
2018,Auto Components,-0.0068089101133834,0.167795132237151,45.967259559077846,342985.70152722445,-12.463940171029584,3.630813893612861
2019,Auto Components,-0.0020166649304669,0.0757848327855119,34.43124222562269,276830.7123015873,-7.658493006978695,-25.0961607111446
2020,Auto Components,-0.0004192728204262,0.0823039997932432,29.08676912351873,470745.0253623189,-8.279866357331215,-15.522161724756945
2021,Auto Components,-0.0016124613439623,0.072379939357082,36.43287574501667,317877.0547066015,-9.309650021292452,25.25583570420713
2022,Auto Components,-0.0003054924352644,0.026573232195735,36.214413192605726,330808.79501295334,-0.3062235597772549,-0.5996302733276004
1981,Banking,0.0008413895471407,0.0121452211268828,1.3060458957785752,78674.8722002635,-15.609959458485967,12.434596436466071
1982,Banking,0.0004190321468194,0.0149328216637011,1.1983634411788031,74956.9640974967,-6.801685103200225,-8.244921173737085
1983,Banking,0.0012407720135669,0.0134851986872721,1.6180829745870726,100955.3023715415,-6.124456481325987,35.0243940181787
1984,Banking,0.0005759291916686,0.0121735016711819,1.8255553342922248,113508.85671936758,-38.40960979970953,12.822108814172406
1985,Banking,0.0018172038280998,0.0168000064421963,2.365142977505765,154892.08564814815,-37.46925359807464,29.5574520847236
1986,Banking,0.0004000097533421,0.0182292123935787,3.5739362482211035,176881.1466034755,-27.56249966852008,51.10867639765733
1987,Banking,-0.0005078501242156,0.0241837192773923,4.559780059280891,198839.75314158056,-12.127703194686578,27.58425843635244
1988,Banking,0.000776494549038,0.0177557188438148,3.742099507636622,166489.84154393093,-8.387871102006775,-17.93245597405465
1989,Banking,0.000922487923983,0.0170755125445515,3.7654811142986726,181307.8050905756,-10.82606039943338,0.6248258929067774
1990,Banking,-0.0004556930762198,0.021442822071349,3.725825406372102,200286.8162055336,-41.80559554929012,-1.0531378786096113
1991,Banking,0.0020399920178262,0.0199483825854107,4.350927182481014,230499.61616161617,-47.21473411953612,16.777538073572362
1992,Banking,0.001380321537632,0.0182844302445762,6.153456951095956,353166.6235367893,-49.0962770745415,41.428635622145535
1993,Banking,0.0006993137509779,0.0168244258611818,8.347269500462247,349786.6491803279,-47.40695341161455,35.6517087354542
1994,Banking,-3.4044901030557902e-06,0.015375485673276,7.912989507113194,344046.8933257273,-46.83103388848581,-5.202659304638524
1995,Banking,0.0016044230069712,0.0141729938900751,10.766885135532055,308629.3218114898,-41.948320073474605,36.065959974462494
1996,Banking,0.001264139835946,0.0140547189683127,13.855873610989486,364366.94055843406,-42.50181504246202,28.68971328823213
1997,Banking,0.0016516482777559,0.0196817340896036,23.22095470717224,421721.5765578249,-44.53514709830227,67.58925029999583
1998,Banking,0.0001565838821318,0.0267655409882188,26.791245200404116,442617.7782898726,-44.00213659097355,15.375295883631868
1999,Banking,0.0002124025084719,0.0227447087231688,26.032864600811,425154.6558816989,-43.65255985322261,-2.830703067066376
2000,Banking,0.0004756147536779,0.0272749793524604,26.93314531836917,494840.60334703466,-42.34745834383723,3.458246840534507
2001,Banking,0.0003232158969787,0.0240669169809733,25.97872066579013,591702.9455003879,-40.858157784059465,-3.543680625849865
2002,Banking,0.000507074161593,0.0336080096445765,22.714601849960783,749762.6953323408,-39.36540692133145,-12.564586446813298
2003,Banking,0.001764479284012,0.0176199272615036,23.99291844736506,723144.1425156611,-36.97928506559933,5.627730593069957
2004,Banking,0.0010158210263413,0.0156281361198071,29.2479398380519,733177.6353638562,-35.084366457927885,21.90238508172795
2005,Banking,0.0005429659336016,0.0156204271367922,33.41945709208305,857415.6551001397,-33.277134000869864,14.262602005916204
2006,Banking,0.0008940198669488,0.017820662160501,37.24979729980034,1009254.5393971445,-32.013663296572204,11.461407637961551
2007,Banking,0.0002679323528522,0.045598083669827,37.03608935083937,1726144.955900794,-30.822738179913934,-0.5737157366011214
2008,Banking,-0.001155437113904,0.0494331659368486,25.802422286950147,3611014.597891082,-28.381400169393277,-30.331677185120054
2009,Banking,0.0017783675897493,0.0486033815517085,22.028120502548497,5210323.5493998695,-24.132960485494586,-14.627703331212215
2010,Banking,0.0006464087860577,0.0267068814482005,24.44902666525768,3623362.731448055,-25.78051457953537,10.99007136096384
2011,Banking,-0.0006041668857348,0.031274598752141,22.913572107274987,3126395.177740864,-24.14761466307935,-6.280227753052392
2012,Banking,0.0012240890039221,0.0280933132908403,21.49091475057416,2503137.9950030684,-21.732167179500784,-6.2087977816830175
2013,Banking,0.0011215803735516,0.0274554111938656,24.225270979405764,1804062.6645327024,-19.733204724286967,12.723312434890888
2014,Banking,0.0005426302494638,0.0286319653586879,25.91148467581288,1599743.291722879,-21.969141308957862,6.960556593321865
2015,Banking,0.0023223566172104,0.2844368166957355,26.762552685516518,1731758.157181268,-16.599347502756284,3.28452043698626
2016,Banking,0.0010497843592825,0.087412817267415,26.105711195752168,1988726.914937987,-13.471429146977451,-2.4543304873896443
2017,Banking,-0.0015163428622161,0.3152049889282373,33.56745876500717,1454796.5361307063,-11.077643540605573,28.582816661471178
2018,Banking,-0.0029658930931335,0.62608240245276,36.24013339877753,1560447.5867539018,-9.337266600930876,7.962099998336858
2019,Banking,0.0003288290045547,0.2144762229638195,34.51980238327326,1426439.5600362977,-7.4174389851349245,-4.747032789791838
2020,Banking,-0.0011615713960547,0.1459633489164985,28.828357727651408,2038612.34115386,-5.592412013118512,-16.487477513427685
2021,Banking,0.0002316541273317,0.0607819331761398,40.09413597634788,1805603.932877986,-3.279729719062745,39.0788068995364
2022,Banking,-9.34668123788494e-05,0.0604785066647117,40.06431434274997,2140585.663115997,-0.9734870641934104,-0.0743790404050703
1989,Beverages,0.0005412796652977,0.0198468084229618,2.2188818621881574,1055111.6001984128,-56.62165158142534,18.82035574410297
1990,Beverages,0.0017264522289853,0.0504047078177495,2.723527958715084,1036109.277667984,-55.4162118708029,22.743261149977045
1991,Beverages,0.0009144563488351,0.0268494779977976,4.197981981564195,906124.6127033308,-33.33402156213944,54.13764959272656
1992,Beverages,0.0013555341334788,0.0442230174064104,4.454578092288754,536761.8077427822,-56.95932757680296,6.112368081888486
1993,Beverages,0.0006054154803455,0.0319435368113507,4.243774568925248,636105.1245059288,-55.485223126538926,-4.732289321146377
1994,Beverages,0.0005558652718695,0.0309038618730522,4.250662610795911,695418.2698412698,-54.553842502262576,0.1623093253138474
1995,Beverages,0.0011528608926303,0.041203732253684,4.713085585761638,695186.3716931217,-53.32621206133828,10.878844483946024
1996,Beverages,0.0023398753481357,0.042666383186151,5.804486216570243,1022897.0564304462,-52.65572057349585,23.156817565667744
1997,Beverages,0.0019325537065932,0.0320065790090148,7.408145146250567,972909.9986824768,-51.48762940597141,27.62792209071512
1998,Beverages,0.0020454171714376,0.0292910232754481,9.175646911435589,1239754.4417989417,-49.27373280293186,23.85889760920241
1999,Beverages,-0.0003195575192749,0.0226726804646299,9.845573916927808,1107464.378968254,-47.57876334624319,7.301141946267475
2000,Beverages,0.0014250705585989,0.0254761922697517,10.118292859366171,1052297.855820106,-45.287443972821386,2.7699649074745203
2001,Beverages,0.0003538175151996,0.0189065680263135,11.28122463038001,1067285.624327957,-44.72184351483393,11.493359474541688
2002,Beverages,0.0005849422139083,0.0204982925059318,12.536433841909956,1121942.126984127,-43.673794585559705,11.126533267937113
2003,Beverages,0.001266691524474,0.0193234113057215,11.911467802740397,988930.519179894,-42.57608488937232,-4.98519792032297
2004,Beverages,0.0017860393567684,0.0229407974808818,14.805684089700064,2519561.0674603176,-40.8490340458988,24.29773001018241
2005,Beverages,0.0016359135570269,0.0208380817903397,16.373122229738527,4693462.728174604,-39.21983754441074,10.586732301879165
2006,Beverages,0.0013377105353733,0.022888565807449,19.483309316840938,6740468.949535193,-37.10768274850465,18.995687221178702
2007,Beverages,0.0007683693761404,0.0202103091883082,24.26094796402679,3406821.695219124,-34.808460621142395,24.52169993039206
2008,Beverages,-6.851992950785937e-05,0.0333108658660324,23.23848858385375,4461640.424901186,-33.187608621773094,-4.21442468649248
2009,Beverages,0.0010921891476147,0.0210016976850668,21.40439729399797,2949994.2164634145,-30.22851347582801,-7.892472366426251
2010,Beverages,0.0009175509443171,0.0153381982328487,25.004747013270794,1858061.080757727,-27.3355643484938,16.820607792971586
2011,Beverages,0.0006017538206649,0.0186169011117055,26.81832082141224,1924638.6490299825,-24.13782429117611,7.252918044637369
2012,Beverages,0.000833878601105,0.0159027193293635,32.54173748779297,1887465.364,-21.82722991037768,21.34144305489498
2013,Beverages,0.0009995492246015,0.01516403201005,37.124751944375056,1279737.1653015637,-19.403919155571707,14.08349648908962
2014,Beverages,0.000345562358013,0.0153430585579594,40.13601069060616,1088689.3579130436,-19.55035373491601,8.11118886596991
2015,Beverages,0.0009483403172558,0.0163327851554006,42.87088574997332,1076060.4560185184,-19.922554974533867,6.814018165505575
2016,Beverages,2.0523823151970912e-05,0.0153247443128712,46.669946771134775,1119911.6501322752,-18.36799680865781,8.861634078003199
2017,Beverages,0.0013687278440476,0.0124696336679795,52.26793138534424,845233.2068393094,-16.02541779161012,11.994838223539194
2018,Beverages,-0.0004952090722066,0.0167929315390714,55.22900770701577,1112014.9940239044,-14.416867394108255,5.665187512092373
2019,Beverages,0.000757305385779,0.0153265619307366,56.71306390358657,1010209.423941799,-11.765475003500288,2.687095528573624
2020,Beverages,0.0007182313760376,0.0266519214205748,54.35878025778669,1143055.0187747036,-9.619729533694654,-4.151219284858643
2022,Beverages,0.0272075494698403,1.4604286487640197,66.99711259579057,973981.1174202594,-3.1402565792598565,0.2327839853457414
2007,Biotechnology,0.0002165125974131,0.0266802635215377,29.28154327005029,6144875.962815405,-9.675207979906752,11.972082916139804
2008,Biotechnology,-0.0010365718903389,0.0450311793076765,27.41404494654991,6184404.479578393,-9.94417896400413,-6.377731891646887
2009,Biotechnology,0.0055565653184402,0.1639954665276193,24.94673024066699,5166682.671957672,-11.136475014619984,-9.000184798316068
2010,Biotechnology,0.0005884888558446,0.0225437931746621,28.39447033405304,5760195.899470899,-9.607772847882082,13.820408767501348
2011,Biotechnology,0.000627634775198,0.0246871168031907,36.26120799449553,4395839.753012048,-7.233798680460375,27.705174873461317
2013,Biotechnology,0.0027070206728079,0.0338304164885671,86.69884542174755,3195433.035714286,-6.884392163712298,52.14350567190107
2014,Biotechnology,0.0011842184888234,0.0247772675109954,120.64135063072992,4161658.779761905,-6.411023465404282,39.14989299323266
2015,Biotechnology,0.00021108096522,0.0222467061377942,156.2744791687481,3937154.662698413,-5.536871570716577,29.536413801506
2016,Biotechnology,1.8060843076144744e-05,0.022273429096493,128.59398749872807,3527443.7996031744,-5.64423327547422,-17.7127396726948
2017,Biotechnology,0.0007416609613065,0.0157965574898297,137.41422707056145,2877453.137450199,-4.875933804790327,6.858982868013652
2018,Biotechnology,0.0003663426569923,0.0219268738175771,137.79522776413725,2907110.109561753,-4.830535519609426,0.2772643718908174
2019,Biotechnology,0.000276239127126,0.0209523668738773,128.24161593024692,2878108.779761905,-3.813495587503888,-6.933194994418201
2020,Biotechnology,0.0003644843676081,0.0311648048196062,151.5792072692204,3737528.142076503,-2.4991334379055403,18.19814197574308
2021,Biotechnology,0.0005884065548028,0.0245036399084994,126.44508124629542,1972517.8468208087,-1.454518248759168,-16.581513042408368
2022,Biotechnology,-0.0009664055400865,0.0530518014349733,133.09456655598913,2353466.065724112,-0.3883154380648455,5.258793180528354
1988,Building,0.0020233974989516,0.02021453629976,3.853634050241101,521855.23320158105,-52.1172034728799,43.3652652474881
1989,Building,0.0015076831502922,0.015449580834285,5.259733692048088,455448.0238095238,-51.77759582066038,36.487627612668994
1990,Building,-0.0003763675151104,0.0209520349018316,6.194458279213887,463379.59683794464,-51.62821959649128,17.77132915643542
1991,Building,-0.0006099651153463,0.0218190909813415,5.341136578043459,609293.7944664032,-51.2695360377388,-13.775566203001675
1992,Building,0.0009019951836545,0.0163516618343327,4.655185844015888,370744.2283464567,-50.74738648061681,-12.842785875339768
1993,Building,0.0010216813087382,0.0149629033267723,5.682086028600399,345494.37154150195,-50.20412300413981,22.059273657238897
1994,Building,-0.000215794808105,0.0127961602263865,6.254752505393255,631932.4285714285,-49.82487006227385,10.078454882773302
1995,Building,0.0017009902146566,0.0118219189434846,7.440143322187756,928452.3928571428,-49.34100382645568,18.951842071646794
1996,Building,0.0017057632249209,0.0159183080999154,11.11022495660256,607600.7125984252,-49.03027042279693,49.328103982486525
1997,Building,0.0022999307922148,0.0189414526355756,18.645092357288707,1564733.0750988142,-48.84534915152693,67.81921545349394
1998,Building,0.0023024775514955,0.022360127348431,30.21857922417777,1657769.623015873,-48.73554269658321,62.072563895693314
1999,Building,0.0006206655693109,0.0305706533528129,45.634563332512265,4441161.813492063,-48.863015029599374,51.01492030439414
2000,Building,0.0019271426718018,0.0325478395540314,52.33411292424277,3762383.456349206,-48.65013939204484,14.68086709390606
2001,Building,0.0004733729857002,0.021316613167227,56.8658390045166,4770489.963709678,-48.61563484618493,8.65922020467571
2002,Building,-0.0023816951098629,0.0710473001482854,23.23066787114219,13302005.46031746,-48.77470750719816,-59.148289592109805
2003,Building,0.0020109005494335,0.0225633292651387,20.044216148437016,6410011.265873016,-48.19811025832661,-13.716573885779148
2004,Building,0.0012973006969065,0.0137141100516535,32.969193398006375,4025768.134920635,-48.1405297111509,64.482328238
2005,Building,-0.000686388762845,0.0146850555318505,33.108527085137744,4784928.202380952,-47.74867386035639,0.4226178221872878
2006,Building,0.0005859663466408,0.012816029678842,29.658708036762395,3448950.2020547944,-44.18390961476607,-10.419729755734007
2007,Building,-0.0020516637894249,0.02931531349909,25.230493190279045,3302555.575697211,-31.18938538054196,-14.93057229935476
2008,Building,-0.000852695407638,0.0348192406792719,15.333002850943403,4548688.300395257,-23.26878078460899,-39.22828723438908
2009,Building,0.0026161615907085,0.0408246521483549,12.52464591916026,5735834.025641026,-21.66660695328133,-18.31576605759485
2010,Building,0.0009848525481077,0.0211048636592459,15.27134808598372,4190265.043650794,-21.44367449530918,21.93037778913609
2011,Building,-2.8991278714084964e-05,0.0218899106064411,17.371761301518656,3226185.7186732185,-20.88232577650712,13.75394761293358
2012,Building,0.0006482996979907,0.0159324422062931,18.798753733462004,1670023.3860103628,-17.77538038067572,8.214437253513251
2013,Building,0.0011907937325826,0.0180013176710497,25.789974186155533,941092.5365079364,-15.456502510282904,37.189808174618896
2014,Building,0.0001078268557026,0.013335825856277,31.023889408225106,890210.3849206349,-14.65529987372193,20.294379452613875
2015,Building,0.0002669707563564,0.0152963074712411,33.30392009341528,870806.4007936508,-12.613708588657603,7.349274151891749
2016,Building,0.0010950882639955,0.0167296639112133,39.39111899761927,1154078.357142857,-10.267779225019837,18.27772492586397
2017,Building,0.0010017150750324,0.0120852802430019,49.04080458979208,1249423.107569721,-7.260766155401824,24.497109596597188
2018,Building,-0.0009563415093352,0.0163516677350444,51.255212996205486,1392389.1633466135,-5.612194538372177,4.515440611009769
2019,Building,0.001319148266456,0.0138738004627471,51.77914581828647,1408773.7301587302,-4.020712667187736,1.0222039700035437
